"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
"Santa-Monica-Deepening-into-Love-Meetup",0,0.0302795031055901,0.0256211180124224,0.0279503105590062,0.016304347826087,0.0411490683229814,0.0263975155279503,0.0271739130434783,0.0333850931677019,0.0240683229813665,0.0357142857142857,0.0349378881987578,0.0232919254658385,0.0372670807453416,0.031832298136646,0.0302795031055901,0.0225155279503106,0.0302795031055901,0.0279503105590062,0.0380434782608696,0.0349378881987578,0.0372670807453416,0.0225155279503106,0.0349378881987578,0.0248447204968944,0.031832298136646,0.0263975155279503,0.0232919254658385,0.0302795031055901,0.0489130434782609,0.0295031055900621,0.0248447204968944,0.0333850931677019,0.0209627329192547,0.0225155279503106,0.0341614906832298,0.0302795031055901,0.031832298136646,0.0248447204968944,0.0504658385093168,0.0333850931677019,0.031832298136646,0.0263975155279503,0.0326086956521739,0.0209627329192547,0.0357142857142857,0.031832298136646,0.0217391304347826,0.0263975155279503,0.0186335403726708,0.0349378881987578,0.0380434782608696,0.031055900621118,0.0263975155279503,0.0248447204968944,0.0287267080745342,0.0349378881987578,0.0326086956521739,0.0349378881987578,0.0326086956521739,0.0380434782608696,0.0232919254658385,0.0232919254658385,0.0326086956521739,0.0217391304347826,0.0201863354037267,0.0333850931677019,0.0341614906832298,0.0287267080745342,0.0295031055900621,0.031832298136646,0.0170807453416149,0.031055900621118,0.0232919254658385,0.0248447204968944,0.031832298136646,0.0201863354037267,0.0287267080745342,0.0380434782608696,0.0434782608695652,0.0287267080745342,0.0271739130434783,0.0263975155279503,0.0349378881987578,0.0357142857142857,0.0248447204968944,0.0295031055900621,0.0194099378881988,0.0248447204968944,0.0403726708074534,0.0240683229813665,0.0256211180124224,0.0240683229813665,0.0279503105590062,0.0194099378881988,0.0279503105590062,0.0302795031055901,0.0217391304347826,0.0256211180124224,0.0271739130434783,0.0302795031055901,0.0302795031055901,0.0458074534161491,0.0232919254658385,0.031055900621118,0.0380434782608696,0.0357142857142857,0.0201863354037267,0.0341614906832298,0.0295031055900621,0.0256211180124224,0.0403726708074534,0.0271739130434783,0.0256211180124224,0.0357142857142857,0.0225155279503106,0.031055900621118,0.0217391304347826,0.0302795031055901,0.031832298136646,0.0326086956521739,0.031832298136646,0.0279503105590062,0.031055900621118,0.0295031055900621,0.0139751552795031,0.0256211180124224,0.0388198757763975,0.0333850931677019,0.031055900621118,0.0341614906832298,0.0333850931677019,0.0419254658385093,0.016304347826087,0.0248447204968944,0.0302795031055901,0.031832298136646,0.0450310559006211,0.0357142857142857,0.0256211180124224,0.0302795031055901,0.0287267080745342,0.0419254658385093,0.047360248447205,0.0427018633540373,0.0357142857142857,0.0194099378881988,0.0341614906832298,0.031055900621118,0.0419254658385093,0.0178571428571429,0.0302795031055901,0.0295031055900621,0.0349378881987578,0.0403726708074534,0.031055900621118,0.0326086956521739,0.0295031055900621,0.0194099378881988,0.031832298136646,0.0225155279503106,0.031832298136646,0.031055900621118,0.0209627329192547,0.0364906832298137,0.031055900621118,0.0248447204968944,0.031832298136646,0.0388198757763975,0.0341614906832298,0.0395962732919255,0.0302795031055901,0.0333850931677019,0.0263975155279503,0.0380434782608696,0.031055900621118,0.0232919254658385,0.0388198757763975,0.0302795031055901,0.031832298136646,0.0279503105590062,0.0263975155279503,0.0372670807453416,0.0333850931677019,0.0279503105590062,0.0380434782608696,0.0201863354037267,0.0357142857142857,0.0442546583850932,0.047360248447205,0.0326086956521739,0.0380434782608696,0.0232919254658385,0.0333850931677019,0.0240683229813665,0.0380434782608696,0.0170807453416149,0.0326086956521739,0.0201863354037267,0.0559006211180124
"Foothill-Travelers",0.0302795031055901,0,0.0372670807453416,0.0395962732919255,0.0232919254658385,0.0527950310559006,0.0380434782608696,0.0372670807453416,0.0481366459627329,0.0357142857142857,0.0489130434782609,0.0450310559006211,0.0333850931677019,0.0489130434782609,0.0434782608695652,0.0419254658385093,0.0326086956521739,0.0403726708074534,0.0395962732919255,0.0512422360248447,0.0419254658385093,0.0489130434782609,0.0341614906832298,0.046583850931677,0.0364906832298137,0.0403726708074534,0.0427018633540373,0.0395962732919255,0.0434782608695652,0.0574534161490683,0.0411490683229814,0.0364906832298137,0.0450310559006211,0.031055900621118,0.0357142857142857,0.0458074534161491,0.0419254658385093,0.0326086956521739,0.0380434782608696,0.062111801242236,0.0450310559006211,0.0450310559006211,0.0380434782608696,0.0442546583850932,0.0326086956521739,0.0458074534161491,0.046583850931677,0.0333850931677019,0.0364906832298137,0.0302795031055901,0.0481366459627329,0.0527950310559006,0.0411490683229814,0.0395962732919255,0.0333850931677019,0.0419254658385093,0.0419254658385093,0.0427018633540373,0.046583850931677,0.0427018633540373,0.0450310559006211,0.0349378881987578,0.0333850931677019,0.0442546583850932,0.0380434782608696,0.031832298136646,0.0419254658385093,0.047360248447205,0.0388198757763975,0.0395962732919255,0.0434782608695652,0.0287267080745342,0.0411490683229814,0.0349378881987578,0.0364906832298137,0.0419254658385093,0.0287267080745342,0.0403726708074534,0.0496894409937888,0.0582298136645963,0.0450310559006211,0.0388198757763975,0.047360248447205,0.0496894409937888,0.047360248447205,0.0364906832298137,0.0411490683229814,0.0279503105590062,0.0364906832298137,0.0535714285714286,0.0357142857142857,0.0372670807453416,0.0341614906832298,0.0395962732919255,0.0326086956521739,0.0364906832298137,0.0434782608695652,0.031832298136646,0.0388198757763975,0.0388198757763975,0.0388198757763975,0.0450310559006211,0.0574534161490683,0.0333850931677019,0.0442546583850932,0.0512422360248447,0.0427018633540373,0.031832298136646,0.047360248447205,0.0395962732919255,0.0403726708074534,0.0520186335403727,0.0388198757763975,0.0388198757763975,0.0458074534161491,0.0326086956521739,0.0395962732919255,0.0333850931677019,0.0372670807453416,0.0434782608695652,0.0504658385093168,0.0263975155279503,0.0395962732919255,0.0411490683229814,0.047360248447205,0.0256211180124224,0.0372670807453416,0.0520186335403727,0.0403726708074534,0.0427018633540373,0.0458074534161491,0.046583850931677,0.0535714285714286,0.0279503105590062,0.0349378881987578,0.0419254658385093,0.0450310559006211,0.0535714285714286,0.0504658385093168,0.0372670807453416,0.0419254658385093,0.0419254658385093,0.0535714285714286,0.0590062111801242,0.0543478260869565,0.0458074534161491,0.031055900621118,0.0458074534161491,0.0427018633540373,0.0535714285714286,0.0295031055900621,0.0434782608695652,0.0411490683229814,0.046583850931677,0.0504658385093168,0.0442546583850932,0.0442546583850932,0.0411490683229814,0.0326086956521739,0.0434782608695652,0.0357142857142857,0.0403726708074534,0.0458074534161491,0.0326086956521739,0.0512422360248447,0.0411490683229814,0.0349378881987578,0.0434782608695652,0.0504658385093168,0.0458074534161491,0.0496894409937888,0.0388198757763975,0.0419254658385093,0.0364906832298137,0.0527950310559006,0.0427018633540373,0.0364906832298137,0.0520186335403727,0.0419254658385093,0.0450310559006211,0.0364906832298137,0.047360248447205,0.0442546583850932,0.046583850931677,0.0395962732919255,0.0527950310559006,0.031832298136646,0.0458074534161491,0.0590062111801242,0.0559006211180124,0.0395962732919255,0.0450310559006211,0.0380434782608696,0.0419254658385093,0.0341614906832298,0.0512422360248447,0.0287267080745342,0.0458074534161491,0.031832298136646,0.062888198757764
"ElevatedTalks",0.0256211180124224,0.0372670807453416,0,0.0349378881987578,0.0217391304347826,0.0481366459627329,0.031832298136646,0.0295031055900621,0.0388198757763975,0.031055900621118,0.0427018633540373,0.0403726708074534,0.0287267080745342,0.0411490683229814,0.0357142857142857,0.0263975155279503,0.0232919254658385,0.0372670807453416,0.031832298136646,0.046583850931677,0.0388198757763975,0.0427018633540373,0.0263975155279503,0.0326086956521739,0.0302795031055901,0.031055900621118,0.0225155279503106,0.0271739130434783,0.0357142857142857,0.0559006211180124,0.0349378881987578,0.0240683229813665,0.0372670807453416,0.0263975155279503,0.0263975155279503,0.0395962732919255,0.0326086956521739,0.0357142857142857,0.0287267080745342,0.0559006211180124,0.0357142857142857,0.0388198757763975,0.0256211180124224,0.0287267080745342,0.0232919254658385,0.0411490683229814,0.0372670807453416,0.0178571428571429,0.0287267080745342,0.0256211180124224,0.0419254658385093,0.0450310559006211,0.0349378881987578,0.0333850931677019,0.0302795031055901,0.0357142857142857,0.0403726708074534,0.0380434782608696,0.0341614906832298,0.0349378881987578,0.0434782608695652,0.0287267080745342,0.0287267080745342,0.0364906832298137,0.031832298136646,0.0256211180124224,0.0372670807453416,0.0302795031055901,0.0326086956521739,0.031832298136646,0.0326086956521739,0.0225155279503106,0.0349378881987578,0.0240683229813665,0.0302795031055901,0.0372670807453416,0.0256211180124224,0.0341614906832298,0.0419254658385093,0.0504658385093168,0.0388198757763975,0.0326086956521739,0.0458074534161491,0.0388198757763975,0.0427018633540373,0.0302795031055901,0.0364906832298137,0.0232919254658385,0.0302795031055901,0.047360248447205,0.0295031055900621,0.031055900621118,0.0295031055900621,0.0333850931677019,0.0263975155279503,0.031832298136646,0.0372670807453416,0.0256211180124224,0.0341614906832298,0.0341614906832298,0.0372670807453416,0.0388198757763975,0.0527950310559006,0.0287267080745342,0.0225155279503106,0.0450310559006211,0.0380434782608696,0.0240683229813665,0.0427018633540373,0.031832298136646,0.0263975155279503,0.0458074534161491,0.0326086956521739,0.031055900621118,0.0411490683229814,0.0263975155279503,0.0364906832298137,0.0256211180124224,0.0341614906832298,0.0388198757763975,0.0349378881987578,0.0357142857142857,0.0302795031055901,0.0364906832298137,0.0364906832298137,0.0194099378881988,0.031055900621118,0.0427018633540373,0.0388198757763975,0.0364906832298137,0.0380434782608696,0.0403726708074534,0.0489130434782609,0.0201863354037267,0.0287267080745342,0.0341614906832298,0.0388198757763975,0.0520186335403727,0.0380434782608696,0.0295031055900621,0.0341614906832298,0.0372670807453416,0.047360248447205,0.0527950310559006,0.046583850931677,0.0411490683229814,0.0217391304347826,0.0411490683229814,0.0364906832298137,0.0458074534161491,0.015527950310559,0.031055900621118,0.0333850931677019,0.0326086956521739,0.047360248447205,0.0364906832298137,0.0333850931677019,0.0302795031055901,0.0232919254658385,0.0341614906832298,0.0279503105590062,0.0372670807453416,0.031832298136646,0.0263975155279503,0.0434782608695652,0.0225155279503106,0.0302795031055901,0.0372670807453416,0.0442546583850932,0.0364906832298137,0.0434782608695652,0.0388198757763975,0.0388198757763975,0.031832298136646,0.0450310559006211,0.0349378881987578,0.0287267080745342,0.047360248447205,0.0372670807453416,0.0357142857142857,0.0349378881987578,0.047360248447205,0.0427018633540373,0.0403726708074534,0.0349378881987578,0.0450310559006211,0.0256211180124224,0.0395962732919255,0.0512422360248447,0.0543478260869565,0.0364906832298137,0.0419254658385093,0.0302795031055901,0.0372670807453416,0.0279503105590062,0.0450310559006211,0.0225155279503106,0.0395962732919255,0.0256211180124224,0.0613354037267081
"Thestrawberrybowl",0.0279503105590062,0.0395962732919255,0.0349378881987578,0,0.0256211180124224,0.047360248447205,0.0357142857142857,0.0364906832298137,0.0458074534161491,0.0240683229813665,0.0450310559006211,0.0442546583850932,0.031055900621118,0.046583850931677,0.0411490683229814,0.0395962732919255,0.0302795031055901,0.0380434782608696,0.0372670807453416,0.047360248447205,0.0427018633540373,0.0450310559006211,0.0240683229813665,0.0442546583850932,0.0341614906832298,0.0395962732919255,0.0388198757763975,0.0357142857142857,0.0395962732919255,0.0566770186335404,0.0388198757763975,0.0341614906832298,0.0427018633540373,0.0302795031055901,0.031832298136646,0.0434782608695652,0.0395962732919255,0.0411490683229814,0.0357142857142857,0.0597826086956522,0.0442546583850932,0.0302795031055901,0.0357142857142857,0.0419254658385093,0.0302795031055901,0.0419254658385093,0.0427018633540373,0.031055900621118,0.0341614906832298,0.0263975155279503,0.0442546583850932,0.0489130434782609,0.0388198757763975,0.0357142857142857,0.0341614906832298,0.0380434782608696,0.0427018633540373,0.0403726708074534,0.0442546583850932,0.0403726708074534,0.047360248447205,0.0326086956521739,0.031055900621118,0.0419254658385093,0.0357142857142857,0.0295031055900621,0.0395962732919255,0.046583850931677,0.0380434782608696,0.0372670807453416,0.0395962732919255,0.0248447204968944,0.0403726708074534,0.0326086956521739,0.0341614906832298,0.0411490683229814,0.0279503105590062,0.0380434782608696,0.047360248447205,0.0543478260869565,0.0427018633540373,0.0364906832298137,0.046583850931677,0.0458074534161491,0.0450310559006211,0.0341614906832298,0.0388198757763975,0.0287267080745342,0.0341614906832298,0.0496894409937888,0.0333850931677019,0.0349378881987578,0.031832298136646,0.0372670807453416,0.0287267080745342,0.0357142857142857,0.0380434782608696,0.0295031055900621,0.0349378881987578,0.0349378881987578,0.0395962732919255,0.0411490683229814,0.0551242236024845,0.0326086956521739,0.0403726708074534,0.047360248447205,0.0434782608695652,0.0279503105590062,0.0450310559006211,0.0372670807453416,0.0364906832298137,0.0496894409937888,0.0302795031055901,0.0333850931677019,0.0372670807453416,0.0302795031055901,0.0326086956521739,0.031055900621118,0.0395962732919255,0.0395962732919255,0.0434782608695652,0.0411490683229814,0.0372670807453416,0.0403726708074534,0.0450310559006211,0.0232919254658385,0.0349378881987578,0.0496894409937888,0.0411490683229814,0.0403726708074534,0.0434782608695652,0.0427018633540373,0.0512422360248447,0.0256211180124224,0.0341614906832298,0.0395962732919255,0.0380434782608696,0.0543478260869565,0.046583850931677,0.0349378881987578,0.0395962732919255,0.0380434782608696,0.0496894409937888,0.0566770186335404,0.0520186335403727,0.0450310559006211,0.0287267080745342,0.0341614906832298,0.0403726708074534,0.0496894409937888,0.0271739130434783,0.0395962732919255,0.0388198757763975,0.0442546583850932,0.0512422360248447,0.0372670807453416,0.0419254658385093,0.0388198757763975,0.0287267080745342,0.0411490683229814,0.031832298136646,0.0411490683229814,0.0419254658385093,0.0302795031055901,0.0489130434782609,0.0403726708074534,0.0341614906832298,0.0395962732919255,0.0481366459627329,0.0419254658385093,0.047360248447205,0.0411490683229814,0.0427018633540373,0.0341614906832298,0.047360248447205,0.0403726708074534,0.0295031055900621,0.0496894409937888,0.0380434782608696,0.0411490683229814,0.0372670807453416,0.0496894409937888,0.046583850931677,0.0427018633540373,0.0372670807453416,0.0489130434782609,0.0295031055900621,0.0403726708074534,0.0551242236024845,0.0551242236024845,0.0372670807453416,0.0458074534161491,0.0341614906832298,0.0411490683229814,0.0302795031055901,0.047360248447205,0.0248447204968944,0.0419254658385093,0.0295031055900621,0.0652173913043478
"Single-Mom-Planet",0.016304347826087,0.0232919254658385,0.0217391304347826,0.0256211180124224,0,0.0403726708074534,0.0225155279503106,0.0232919254658385,0.0341614906832298,0.0217391304347826,0.0333850931677019,0.031055900621118,0.0194099378881988,0.0333850931677019,0.0279503105590062,0.0263975155279503,0.0186335403726708,0.0279503105590062,0.0240683229813665,0.0357142857142857,0.0263975155279503,0.0333850931677019,0.0186335403726708,0.031055900621118,0.0209627329192547,0.0263975155279503,0.0271739130434783,0.0240683229813665,0.0279503105590062,0.0450310559006211,0.0256211180124224,0.0194099378881988,0.0295031055900621,0.0170807453416149,0.0201863354037267,0.0302795031055901,0.0279503105590062,0.0279503105590062,0.0225155279503106,0.046583850931677,0.031055900621118,0.0295031055900621,0.0225155279503106,0.0287267080745342,0.0170807453416149,0.031832298136646,0.031055900621118,0.0178571428571429,0.0209627329192547,0.016304347826087,0.0326086956521739,0.0372670807453416,0.0271739130434783,0.0240683229813665,0.0209627329192547,0.0279503105590062,0.0295031055900621,0.0271739130434783,0.031055900621118,0.0287267080745342,0.0248447204968944,0.0194099378881988,0.0131987577639752,0.0287267080745342,0.0225155279503106,0.0147515527950311,0.0295031055900621,0.0333850931677019,0.0248447204968944,0.0256211180124224,0.0279503105590062,0.0131987577639752,0.0256211180124224,0.0194099378881988,0.0209627329192547,0.0279503105590062,0.0100931677018634,0.0248447204968944,0.031055900621118,0.0427018633540373,0.031055900621118,0.0232919254658385,0.031832298136646,0.0341614906832298,0.031832298136646,0.0225155279503106,0.0256211180124224,0.0139751552795031,0.0209627329192547,0.0380434782608696,0.0201863354037267,0.0217391304347826,0.0201863354037267,0.0240683229813665,0.0170807453416149,0.0225155279503106,0.0279503105590062,0.0178571428571429,0.0232919254658385,0.0201863354037267,0.0201863354037267,0.0263975155279503,0.0434782608695652,0.0194099378881988,0.0287267080745342,0.0357142857142857,0.0302795031055901,0.016304347826087,0.031832298136646,0.0256211180124224,0.0248447204968944,0.0302795031055901,0.0232919254658385,0.0232919254658385,0.031832298136646,0.0186335403726708,0.0271739130434783,0.0131987577639752,0.0248447204968944,0.0295031055900621,0.0349378881987578,0.0263975155279503,0.0240683229813665,0.0271739130434783,0.0333850931677019,0.0100931677018634,0.0217391304347826,0.0333850931677019,0.0201863354037267,0.0271739130434783,0.0287267080745342,0.0248447204968944,0.0380434782608696,0.0124223602484472,0.0209627329192547,0.0217391304347826,0.031055900621118,0.0380434782608696,0.0349378881987578,0.0217391304347826,0.0263975155279503,0.0279503105590062,0.0380434782608696,0.0434782608695652,0.0388198757763975,0.0302795031055901,0.015527950310559,0.0302795031055901,0.0271739130434783,0.0380434782608696,0.0139751552795031,0.0279503105590062,0.0256211180124224,0.0295031055900621,0.0364906832298137,0.0287267080745342,0.0287267080745342,0.0256211180124224,0.0170807453416149,0.0279503105590062,0.0201863354037267,0.0279503105590062,0.0302795031055901,0.0170807453416149,0.0357142857142857,0.0256211180124224,0.0209627329192547,0.0279503105590062,0.0349378881987578,0.0302795031055901,0.0341614906832298,0.0248447204968944,0.0263975155279503,0.0225155279503106,0.0372670807453416,0.0271739130434783,0.0209627329192547,0.0364906832298137,0.0263975155279503,0.0295031055900621,0.0240683229813665,0.0349378881987578,0.0240683229813665,0.031055900621118,0.0240683229813665,0.0372670807453416,0.016304347826087,0.031832298136646,0.0434782608695652,0.0434782608695652,0.0240683229813665,0.0326086956521739,0.0225155279503106,0.0295031055900621,0.0201863354037267,0.0357142857142857,0.0131987577639752,0.0302795031055901,0.016304347826087,0.0504658385093168
"Bike-Night-Movie-Night-SoCal",0.0411490683229814,0.0527950310559006,0.0481366459627329,0.047360248447205,0.0403726708074534,0,0.0504658385093168,0.0512422360248447,0.0590062111801242,0.046583850931677,0.0597826086956522,0.0574534161490683,0.047360248447205,0.0613354037267081,0.0559006211180124,0.0543478260869565,0.046583850931677,0.046583850931677,0.0520186335403727,0.0636645962732919,0.0574534161490683,0.0582298136645963,0.046583850931677,0.0590062111801242,0.0489130434782609,0.0559006211180124,0.0520186335403727,0.0489130434782609,0.0527950310559006,0.0698757763975155,0.0535714285714286,0.0489130434782609,0.0559006211180124,0.0450310559006211,0.046583850931677,0.0582298136645963,0.0543478260869565,0.0543478260869565,0.0504658385093168,0.0729813664596273,0.0574534161490683,0.0559006211180124,0.0504658385093168,0.0566770186335404,0.0450310559006211,0.0582298136645963,0.0559006211180124,0.0458074534161491,0.0504658385093168,0.0427018633540373,0.0590062111801242,0.0605590062111801,0.0520186335403727,0.0504658385093168,0.047360248447205,0.0543478260869565,0.0590062111801242,0.0566770186335404,0.0590062111801242,0.0566770186335404,0.062111801242236,0.0458074534161491,0.047360248447205,0.0566770186335404,0.0504658385093168,0.0442546583850932,0.0574534161490683,0.0582298136645963,0.0527950310559006,0.0535714285714286,0.0543478260869565,0.0395962732919255,0.0551242236024845,0.047360248447205,0.0489130434782609,0.0543478260869565,0.0442546583850932,0.0527950310559006,0.0605590062111801,0.0675465838509317,0.0590062111801242,0.0512422360248447,0.062888198757764,0.0590062111801242,0.0597826086956522,0.047360248447205,0.0535714285714286,0.0434782608695652,0.0489130434782609,0.0644409937888199,0.0481366459627329,0.0496894409937888,0.0481366459627329,0.0520186335403727,0.0434782608695652,0.0520186335403727,0.0543478260869565,0.0458074534161491,0.046583850931677,0.0512422360248447,0.0543478260869565,0.0559006211180124,0.0714285714285714,0.047360248447205,0.0535714285714286,0.0605590062111801,0.0597826086956522,0.0442546583850932,0.0597826086956522,0.0535714285714286,0.0496894409937888,0.062888198757764,0.0496894409937888,0.0481366459627329,0.0566770186335404,0.046583850931677,0.0535714285714286,0.0458074534161491,0.0543478260869565,0.0527950310559006,0.0597826086956522,0.0559006211180124,0.0489130434782609,0.0551242236024845,0.0566770186335404,0.0380434782608696,0.0496894409937888,0.062888198757764,0.0559006211180124,0.0551242236024845,0.0566770186335404,0.0574534161490683,0.0659937888198758,0.0403726708074534,0.0489130434782609,0.0543478260869565,0.0512422360248447,0.0706521739130435,0.0582298136645963,0.0496894409937888,0.0512422360248447,0.0527950310559006,0.062888198757764,0.0714285714285714,0.0667701863354037,0.0582298136645963,0.0434782608695652,0.0582298136645963,0.0551242236024845,0.0597826086956522,0.0419254658385093,0.0543478260869565,0.0535714285714286,0.0590062111801242,0.0644409937888199,0.0535714285714286,0.0551242236024845,0.0535714285714286,0.0434782608695652,0.0559006211180124,0.046583850931677,0.0527950310559006,0.0551242236024845,0.0434782608695652,0.0636645962732919,0.0535714285714286,0.0240683229813665,0.0543478260869565,0.062888198757764,0.0566770186335404,0.0559006211180124,0.0559006211180124,0.0574534161490683,0.0504658385093168,0.0605590062111801,0.0551242236024845,0.0458074534161491,0.0644409937888199,0.0527950310559006,0.0543478260869565,0.0535714285714286,0.062888198757764,0.0613354037267081,0.0574534161490683,0.0520186335403727,0.0636645962732919,0.0442546583850932,0.0535714285714286,0.0698757763975155,0.0714285714285714,0.0551242236024845,0.062111801242236,0.0489130434782609,0.0574534161490683,0.0481366459627329,0.062111801242236,0.0411490683229814,0.0566770186335404,0.0442546583850932,0.0799689440993789
"Marina-Del-Rey-Beach-Soccer",0.0263975155279503,0.0380434782608696,0.031832298136646,0.0357142857142857,0.0225155279503106,0.0504658385093168,0,0.0333850931677019,0.0395962732919255,0.031832298136646,0.0434782608695652,0.0380434782608696,0.031055900621118,0.0434782608695652,0.0380434782608696,0.0364906832298137,0.0256211180124224,0.0380434782608696,0.0295031055900621,0.047360248447205,0.0411490683229814,0.0450310559006211,0.0287267080745342,0.0364906832298137,0.031055900621118,0.0380434782608696,0.0372670807453416,0.0341614906832298,0.0364906832298137,0.0535714285714286,0.0357142857142857,0.0295031055900621,0.0395962732919255,0.0271739130434783,0.0302795031055901,0.0388198757763975,0.0380434782608696,0.0380434782608696,0.0326086956521739,0.0566770186335404,0.0411490683229814,0.0395962732919255,0.0326086956521739,0.0388198757763975,0.0256211180124224,0.0419254658385093,0.0411490683229814,0.0279503105590062,0.0295031055900621,0.0263975155279503,0.0427018633540373,0.047360248447205,0.0357142857142857,0.0341614906832298,0.031055900621118,0.0364906832298137,0.0349378881987578,0.0388198757763975,0.0427018633540373,0.0403726708074534,0.0442546583850932,0.0295031055900621,0.0295031055900621,0.0388198757763975,0.0341614906832298,0.0263975155279503,0.0364906832298137,0.0450310559006211,0.0349378881987578,0.0326086956521739,0.0395962732919255,0.0232919254658385,0.0372670807453416,0.0295031055900621,0.031055900621118,0.0380434782608696,0.0263975155279503,0.0287267080745342,0.0442546583850932,0.0527950310559006,0.0427018633540373,0.0333850931677019,0.046583850931677,0.0442546583850932,0.0403726708074534,0.0326086956521739,0.0372670807453416,0.0256211180124224,0.031055900621118,0.0450310559006211,0.0302795031055901,0.0302795031055901,0.0302795031055901,0.0341614906832298,0.0271739130434783,0.0295031055900621,0.0380434782608696,0.0279503105590062,0.0349378881987578,0.0349378881987578,0.0380434782608696,0.0395962732919255,0.0551242236024845,0.0295031055900621,0.0388198757763975,0.0427018633540373,0.0372670807453416,0.0263975155279503,0.0434782608695652,0.031055900621118,0.0349378881987578,0.046583850931677,0.0333850931677019,0.0333850931677019,0.0419254658385093,0.0240683229813665,0.0372670807453416,0.0279503105590062,0.0364906832298137,0.0395962732919255,0.0450310559006211,0.0380434782608696,0.0326086956521739,0.0372670807453416,0.0434782608695652,0.0201863354037267,0.031832298136646,0.0481366459627329,0.0395962732919255,0.0372670807453416,0.0419254658385093,0.0411490683229814,0.0496894409937888,0.0194099378881988,0.031055900621118,0.0380434782608696,0.0411490683229814,0.0527950310559006,0.0450310559006211,0.0271739130434783,0.0364906832298137,0.0364906832298137,0.0481366459627329,0.0535714285714286,0.0489130434782609,0.0419254658385093,0.0256211180124224,0.0419254658385093,0.0372670807453416,0.0481366459627329,0.0240683229813665,0.0380434782608696,0.0357142857142857,0.0411490683229814,0.046583850931677,0.0357142857142857,0.0388198757763975,0.0357142857142857,0.0271739130434783,0.0364906832298137,0.0302795031055901,0.0380434782608696,0.0403726708074534,0.0271739130434783,0.047360248447205,0.0372670807453416,0.031055900621118,0.0380434782608696,0.046583850931677,0.0403726708074534,0.0458074534161491,0.0411490683229814,0.0380434782608696,0.0295031055900621,0.0458074534161491,0.0372670807453416,0.031055900621118,0.0481366459627329,0.0380434782608696,0.0395962732919255,0.0372670807453416,0.0481366459627329,0.0434782608695652,0.0411490683229814,0.0357142857142857,0.047360248447205,0.0263975155279503,0.0419254658385093,0.0535714285714286,0.0566770186335404,0.0388198757763975,0.0442546583850932,0.0326086956521739,0.0395962732919255,0.0302795031055901,0.0458074534161491,0.0232919254658385,0.0403726708074534,0.0263975155279503,0.0605590062111801
